condition,author_set,feature,window_size,window_index,start_mark,end_mark,target_author,run_id,source_book,target_kl,nearest_other_kl,target_margin,target_rank,target_hit,predicted_author
flash,all_authors,f3,1000,5,4000,5000,mary_shelley,19,gutenberg_texts/84.txt,0.22583242092962028,0.3743755448434967,0.14854312391387645,1,True,mary_shelley
flash,all_authors,f3,1000,1,0,1000,mary_shelley,20,gutenberg_texts/18247.txt,0.21066829796972694,0.22516429450171946,0.014495996531992517,1,True,mary_shelley
flash,all_authors,f3,1000,2,1000,2000,mary_shelley,20,gutenberg_texts/18247.txt,0.3315337840981765,0.37158653094544913,0.04005274684727261,1,True,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,mary_shelley,20,gutenberg_texts/18247.txt,0.23438697084755258,0.21508722481776535,-0.019299746029787235,5,False,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,mary_shelley,20,gutenberg_texts/18247.txt,0.3353700268640683,0.3320635585708192,-0.0033064682932490985,2,False,jane_austen
flash,all_authors,f3,1000,5,4000,5000,mary_shelley,20,gutenberg_texts/18247.txt,0.28819390468315836,0.3576582187937486,0.06946431411059023,1,True,mary_shelley
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,1,gutenberg_texts/1260.txt,0.1757177696360946,0.1439562660083346,-0.03176150362775998,4,False,mary_shelley
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,1,gutenberg_texts/1260.txt,0.23771803439311454,0.17262170233312085,-0.06509633205999368,9,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,1,gutenberg_texts/1260.txt,0.17878623997459578,0.08485985029844716,-0.09392638967614862,10,False,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,1,gutenberg_texts/1260.txt,0.2112398200713173,0.10528670009681225,-0.10595311997450506,9,False,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,1,gutenberg_texts/1260.txt,0.19929243255417603,0.11052266837556518,-0.08876976417861085,11,False,oscar_wilde
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,2,gutenberg_texts/30486.txt,0.35244189688561045,0.24268674996035083,-0.10975514692525962,10,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,2,gutenberg_texts/30486.txt,0.262859636588612,0.186682148830375,-0.07617748775823699,8,False,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,2,gutenberg_texts/30486.txt,0.3174400168435841,0.1942314703349341,-0.12320854650864999,12,False,kathleen_thompson_norris
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,2,gutenberg_texts/30486.txt,0.272708170239593,0.11029602239977988,-0.16241214783981311,12,False,kathleen_thompson_norris
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,2,gutenberg_texts/30486.txt,0.18797982094569315,0.11150939083164581,-0.07647043011404735,8,False,charles_dickens
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,3,gutenberg_texts/1260.txt,0.2158561189291151,0.14256043789404102,-0.07329568103507408,8,False,jane_austen
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,3,gutenberg_texts/1260.txt,0.32053801126871456,0.205626296124745,-0.11491171514396956,10,False,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,3,gutenberg_texts/1260.txt,0.21012422134035308,0.1544513052597993,-0.055672916080553775,7,False,charles_dickens
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,3,gutenberg_texts/1260.txt,0.22779799406775214,0.17238316633948333,-0.055414827728268806,8,False,charles_dickens
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,3,gutenberg_texts/1260.txt,0.23121281788736425,0.16223245048936194,-0.06898036739800231,10,False,oscar_wilde
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,4,gutenberg_texts/30486.txt,0.2234364664710526,0.10228925442031178,-0.12114721205074083,9,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,4,gutenberg_texts/30486.txt,0.28120496816199425,0.136767631235406,-0.14443733692658825,13,False,kathleen_thompson_norris
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,4,gutenberg_texts/30486.txt,0.20831708262576704,0.08916226067979964,-0.1191548219459674,11,False,kathleen_thompson_norris
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,4,gutenberg_texts/30486.txt,0.24036849633892624,0.1102641512865481,-0.13010434505237814,10,False,kathleen_thompson_norris
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,4,gutenberg_texts/30486.txt,0.34072811344388315,0.19201867026146185,-0.1487094431824213,13,False,kathleen_thompson_norris
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,5,gutenberg_texts/1260.txt,0.23948029349502958,0.15828295238503262,-0.08119734110999696,7,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,5,gutenberg_texts/1260.txt,0.16882337197625155,0.09501602102319984,-0.07380735095305171,10,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,5,gutenberg_texts/1260.txt,0.20693162363299974,0.12236494307008228,-0.08456668056291747,10,False,charles_dickens
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,5,gutenberg_texts/1260.txt,0.36498480748875534,0.18366244538548138,-0.18132236210327396,9,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,5,gutenberg_texts/1260.txt,0.19625520393319093,0.11897792833530624,-0.07727727559788469,3,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,6,gutenberg_texts/30486.txt,0.25470915669448874,0.16126844188923817,-0.09344071480525057,12,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,6,gutenberg_texts/30486.txt,0.3097966457008069,0.18341253487337905,-0.12638411082742784,12,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,6,gutenberg_texts/30486.txt,0.26960529226687036,0.15645215940429094,-0.11315313286257941,11,False,mary_shelley
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,6,gutenberg_texts/30486.txt,0.2604691908985023,0.14559700409332677,-0.11487218680517552,12,False,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,6,gutenberg_texts/30486.txt,0.21222582254821779,0.06942641241504562,-0.14279941013317216,12,False,kathleen_thompson_norris
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,7,gutenberg_texts/1260.txt,0.15454196991231162,0.10827462580450342,-0.046267344107808195,4,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,7,gutenberg_texts/1260.txt,0.22301247986088438,0.1411455314370521,-0.08186694842383227,8,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,7,gutenberg_texts/1260.txt,0.22502052215365242,0.13584074844712818,-0.08917977370652425,8,False,mary_shelley
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,7,gutenberg_texts/1260.txt,0.2268964156726601,0.1584640375043766,-0.06843237816828351,7,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,7,gutenberg_texts/1260.txt,0.28661005969916403,0.1715837422735251,-0.11502631742563893,9,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,8,gutenberg_texts/30486.txt,0.25346801016504716,0.15425798421719195,-0.09921002594785522,11,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,8,gutenberg_texts/30486.txt,0.17830420025900962,0.10195369815111378,-0.07635050210789583,6,False,jane_austen
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,8,gutenberg_texts/30486.txt,0.2110118160403742,0.14356911108005815,-0.06744270496031604,5,False,kathleen_thompson_norris
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,8,gutenberg_texts/30486.txt,0.2140365782686812,0.10352471171904132,-0.11051186654963988,10,False,kathleen_thompson_norris
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,8,gutenberg_texts/30486.txt,0.3331755981376327,0.20224803900999352,-0.13092755912763918,12,False,charles_dickens
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,9,gutenberg_texts/1260.txt,0.1829369146649999,0.11743764888219581,-0.06549926578280409,5,False,jane_austen
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,9,gutenberg_texts/1260.txt,0.17543453890055283,0.07992333153870701,-0.09551120736184582,8,False,oscar_wilde
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,9,gutenberg_texts/1260.txt,0.15843275669385715,0.08585392681772479,-0.07257882987613236,6,False,joseph_conrad
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,9,gutenberg_texts/1260.txt,0.4283506975950614,0.1935971395600652,-0.2347535580349962,8,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,9,gutenberg_texts/1260.txt,0.37937848328862156,0.1976816968749476,-0.18169678641367396,8,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,10,gutenberg_texts/30486.txt,0.20946766297880043,0.1167444357366215,-0.09272322724217893,7,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,10,gutenberg_texts/30486.txt,0.24229626843449195,0.16694127036041728,-0.07535499807407467,9,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,10,gutenberg_texts/30486.txt,0.26417755578631547,0.17102447748401692,-0.09315307830229855,9,False,mary_shelley
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,10,gutenberg_texts/30486.txt,0.28982742926639754,0.1344117714546569,-0.15541565781174063,12,False,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,10,gutenberg_texts/30486.txt,0.24155890490793164,0.08731932961929839,-0.15423957528863325,11,False,herbert_george_wells
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,11,gutenberg_texts/1260.txt,0.1871980844870229,0.11487890824705074,-0.07231917623997217,10,False,joseph_conrad
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,11,gutenberg_texts/1260.txt,0.29062021517096753,0.17389820389531976,-0.11672201127564777,10,False,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,11,gutenberg_texts/1260.txt,0.2132285094667276,0.1460056177214123,-0.06722289174531532,8,False,joseph_conrad
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,11,gutenberg_texts/1260.txt,0.17962563906335535,0.1117305249746184,-0.06789511408873695,8,False,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,11,gutenberg_texts/1260.txt,0.2291358193845018,0.1417760330709308,-0.087359786313571,8,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,12,gutenberg_texts/30486.txt,0.2514607495101768,0.17482918539330275,-0.07663156411687402,8,False,jane_austen
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,12,gutenberg_texts/30486.txt,0.21722150288054634,0.17532573326912199,-0.041895769611424355,3,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,12,gutenberg_texts/30486.txt,0.2802430935993005,0.12121835438975319,-0.1590247392095473,13,False,kathleen_thompson_norris
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,12,gutenberg_texts/30486.txt,0.28015498299450176,0.16999839265169897,-0.11015659034280278,12,False,charles_dickens
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,12,gutenberg_texts/30486.txt,0.2769267906201397,0.1579665936702153,-0.11896019694992441,13,False,charles_dickens
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,13,gutenberg_texts/1260.txt,0.1965722552901262,0.10564591695217489,-0.09092633833795132,10,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,13,gutenberg_texts/1260.txt,0.1806653053425976,0.06120823716551287,-0.11945706817708471,10,False,herbert_george_wells
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,13,gutenberg_texts/1260.txt,0.28535128623176303,0.1794987466914528,-0.10585253954031024,8,False,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,13,gutenberg_texts/1260.txt,0.24964967512651054,0.11742510000624669,-0.13222457512026387,8,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,13,gutenberg_texts/1260.txt,0.38703229028363534,0.23148517870284596,-0.15554711158078938,8,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,14,gutenberg_texts/30486.txt,0.2293858045530529,0.13577446050943004,-0.09361134404362287,10,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,14,gutenberg_texts/30486.txt,0.2520282286609289,0.18201445336681565,-0.07001377529411323,6,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,14,gutenberg_texts/30486.txt,0.2764724620218172,0.12436459026215041,-0.15210787175966678,12,False,kathleen_thompson_norris
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,14,gutenberg_texts/30486.txt,0.26967390597257257,0.20015962758779604,-0.06951427838477653,8,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,14,gutenberg_texts/30486.txt,0.22542103681344078,0.14567083513203916,-0.07975020168140162,7,False,kathleen_thompson_norris
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,15,gutenberg_texts/1260.txt,0.20072290440438498,0.11642093917126445,-0.08430196523312053,6,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,15,gutenberg_texts/1260.txt,0.28645566914425974,0.16919708144737824,-0.1172585876968815,6,False,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,15,gutenberg_texts/1260.txt,0.19813498841699884,0.10889620172153547,-0.08923878669546337,8,False,joseph_conrad
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,15,gutenberg_texts/1260.txt,0.14282854162980116,0.07400890035346892,-0.06881964127633224,10,False,kathleen_thompson_norris
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,15,gutenberg_texts/1260.txt,0.23820071563409836,0.14865945188553084,-0.08954126374856752,11,False,oscar_wilde
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,16,gutenberg_texts/30486.txt,0.19290128277171154,0.11129465641375474,-0.08160662635795679,10,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,16,gutenberg_texts/30486.txt,0.15088861648737154,0.07506609924348263,-0.0758225172438889,6,False,kathleen_thompson_norris
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,16,gutenberg_texts/30486.txt,0.2832962006642598,0.1656427338856137,-0.1176534667786461,9,False,charles_dickens
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,16,gutenberg_texts/30486.txt,0.24670701793065927,0.1587818252971223,-0.08792519263353699,8,False,charles_dickens
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,16,gutenberg_texts/30486.txt,0.2755593126260305,0.17282815577870475,-0.10273115684732576,10,False,kathleen_thompson_norris
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,17,gutenberg_texts/1260.txt,0.2135240727487945,0.13962134785469363,-0.07390272489410088,10,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,17,gutenberg_texts/1260.txt,0.214048996987022,0.13245066586268242,-0.08159833112433959,8,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,17,gutenberg_texts/1260.txt,0.2864142488402724,0.19631615242652975,-0.09009809641374264,10,False,charles_dickens
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,17,gutenberg_texts/1260.txt,0.270277533706752,0.15913837541051154,-0.11113915829624046,9,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,17,gutenberg_texts/1260.txt,0.23331043114255748,0.14609404265177886,-0.08721638849077862,8,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,18,gutenberg_texts/30486.txt,0.2795895251918779,0.16067131982332922,-0.11891820536854869,12,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,18,gutenberg_texts/30486.txt,0.282900338273079,0.17237079605192665,-0.11052954222115233,11,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,18,gutenberg_texts/30486.txt,0.19142239661818738,0.14148051140968368,-0.049941885208503706,7,False,charles_dickens
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,18,gutenberg_texts/30486.txt,0.1877556591897588,0.10562446172877289,-0.08213119746098592,8,False,kathleen_thompson_norris
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,18,gutenberg_texts/30486.txt,0.2838352806700927,0.1586969034106991,-0.12513837725939364,11,False,kathleen_thompson_norris
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,19,gutenberg_texts/1260.txt,0.24292924536832525,0.14608597441282634,-0.09684327095549891,10,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,19,gutenberg_texts/1260.txt,0.24251505631324685,0.14400073319341491,-0.09851432311983194,10,False,joseph_conrad
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,19,gutenberg_texts/1260.txt,0.24125655559411702,0.1669631566670509,-0.07429339892706613,8,False,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,19,gutenberg_texts/1260.txt,0.1976406878737232,0.14610471694463284,-0.05153597092909035,7,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,19,gutenberg_texts/1260.txt,0.2187750039217813,0.14460447509981683,-0.07417052882196448,9,False,charles_dickens
flash,all_authors,f3,1000,1,0,1000,charlotte_bronte,20,gutenberg_texts/30486.txt,0.1725550882774031,0.108586623420877,-0.0639684648565261,6,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,charlotte_bronte,20,gutenberg_texts/30486.txt,0.3773201037364773,0.25931493763386093,-0.11800516610261635,9,False,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,charlotte_bronte,20,gutenberg_texts/30486.txt,0.31805430829283915,0.20343435545981978,-0.11461995283301937,10,False,kathleen_thompson_norris
flash,all_authors,f3,1000,4,3000,4000,charlotte_bronte,20,gutenberg_texts/30486.txt,0.2551623451486561,0.10001594992754548,-0.15514639522111062,12,False,kathleen_thompson_norris
flash,all_authors,f3,1000,5,4000,5000,charlotte_bronte,20,gutenberg_texts/30486.txt,0.342047643464867,0.19043594286656007,-0.15161170059830692,11,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,1,gutenberg_texts/174.txt,0.20319346875316627,0.19926488823936908,-0.003928580513797186,2,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,1,gutenberg_texts/174.txt,0.14998974416652366,0.2534596947499565,0.10346995058343283,1,True,oscar_wilde
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,1,gutenberg_texts/174.txt,0.1338169871951464,0.2466382666163859,0.11282127942123951,1,True,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,1,gutenberg_texts/174.txt,0.08994306311571801,0.15989789969797386,0.06995483658225585,1,True,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,1,gutenberg_texts/174.txt,0.1621925970021541,0.22347572977173233,0.061283132769578225,1,True,oscar_wilde
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,2,gutenberg_texts/773.txt,0.49499042085380074,0.21308421241311715,-0.2819062084406836,12,False,mary_shelley
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,2,gutenberg_texts/773.txt,0.3824935277421689,0.25293305506301433,-0.12956047267915455,9,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,2,gutenberg_texts/773.txt,0.5733794690430328,0.2810520996829776,-0.2923273693600552,11,False,mary_shelley
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,2,gutenberg_texts/773.txt,0.36531456593909756,0.21630223386790198,-0.14901233207119557,11,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,2,gutenberg_texts/773.txt,0.49480088023565943,0.23348427643303837,-0.26131660380262106,12,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,3,gutenberg_texts/174.txt,0.13361607358151284,0.17662173617813445,0.04300566259662161,1,True,oscar_wilde
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,3,gutenberg_texts/174.txt,0.10162480159891157,0.2217212575957548,0.12009645599684324,1,True,oscar_wilde
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,3,gutenberg_texts/174.txt,0.08993154767715413,0.230812269312767,0.14088072163561288,1,True,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,3,gutenberg_texts/174.txt,0.16108107499372395,0.2045411305484227,0.04346005555469876,1,True,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,3,gutenberg_texts/174.txt,0.10400888181095957,0.21141147944711464,0.10740259763615506,1,True,oscar_wilde
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,4,gutenberg_texts/773.txt,0.43335493319990764,0.20061486899873535,-0.2327400642011723,12,False,mary_shelley
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,4,gutenberg_texts/773.txt,0.5199176346429456,0.23205767698474783,-0.2878599576581978,12,False,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,4,gutenberg_texts/773.txt,0.3093452849297235,0.11128518330308797,-0.19806010162663557,11,False,kathleen_thompson_norris
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,4,gutenberg_texts/773.txt,0.5496688042146488,0.27415971868021766,-0.27550908553443115,12,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,4,gutenberg_texts/773.txt,0.5168218859754138,0.2748721296900731,-0.2419497562853407,9,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,5,gutenberg_texts/174.txt,0.1525246196984342,0.14511761947757118,-0.007407000220863019,2,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,5,gutenberg_texts/174.txt,0.22488775197963112,0.26813623286808413,0.04324848088845301,1,True,oscar_wilde
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,5,gutenberg_texts/174.txt,0.08356796750038872,0.20834693600728743,0.12477896850689871,1,True,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,5,gutenberg_texts/174.txt,0.10475322011348329,0.19175863323729708,0.0870054131238138,1,True,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,5,gutenberg_texts/174.txt,0.16166506250918117,0.2928861533846759,0.13122109087549472,1,True,oscar_wilde
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,6,gutenberg_texts/773.txt,0.3499425094732041,0.1260503256335814,-0.2238921838396227,13,False,kathleen_thompson_norris
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,6,gutenberg_texts/773.txt,0.24865047298279835,0.11237933261541766,-0.1362711403673807,13,False,charles_dickens
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,6,gutenberg_texts/773.txt,0.3792155661827899,0.21556156366576937,-0.16365400251702053,13,False,mary_shelley
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,6,gutenberg_texts/773.txt,0.40751108872685726,0.21987285504211704,-0.18763823368474022,12,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,6,gutenberg_texts/773.txt,0.46247375652035866,0.1996312937826548,-0.26284246273770384,12,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,7,gutenberg_texts/174.txt,0.18979096516004326,0.13339469160435838,-0.056396273555684884,8,False,jane_austen
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,7,gutenberg_texts/174.txt,0.10102687207885376,0.23999970461476988,0.13897283253591614,1,True,oscar_wilde
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,7,gutenberg_texts/174.txt,0.10618286884748077,0.19757800149414348,0.09139513264666271,1,True,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,7,gutenberg_texts/174.txt,0.13198633709310392,0.2391147179482051,0.10712838085510118,1,True,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,7,gutenberg_texts/174.txt,0.1931689928160616,0.12209340041870911,-0.07107559239735248,4,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,8,gutenberg_texts/773.txt,0.4675345441352308,0.2553141026021431,-0.21222044153308772,12,False,mary_shelley
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,8,gutenberg_texts/773.txt,0.4250034091097207,0.12432431503620682,-0.30067909407351384,13,False,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,8,gutenberg_texts/773.txt,0.47444856035997296,0.2753311007184457,-0.19911745964152727,13,False,mary_shelley
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,8,gutenberg_texts/773.txt,0.5180572665253692,0.26525557485490187,-0.25280169167046734,12,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,8,gutenberg_texts/773.txt,0.6024003300108066,0.287324508202541,-0.3150758218082656,13,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,9,gutenberg_texts/174.txt,0.13070169417561286,0.18303088421372352,0.05232919003811065,1,True,oscar_wilde
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,9,gutenberg_texts/174.txt,0.1427901979588602,0.2669727277984426,0.12418252983958242,1,True,oscar_wilde
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,9,gutenberg_texts/174.txt,0.1323960919195764,0.18946487575289345,0.05706878383331704,1,True,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,9,gutenberg_texts/174.txt,0.09600883574534103,0.20021928028732355,0.10421044454198253,1,True,oscar_wilde
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,9,gutenberg_texts/174.txt,0.12335800218268865,0.18877376800175216,0.06541576581906351,1,True,oscar_wilde
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,10,gutenberg_texts/773.txt,0.5746484247798295,0.2565619654171389,-0.3180864593626906,12,False,mary_shelley
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,10,gutenberg_texts/773.txt,0.3469875364857964,0.15890608633685482,-0.18808145014894156,11,False,mary_shelley
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,10,gutenberg_texts/773.txt,0.42197341166507857,0.19471877377719468,-0.2272546378878839,11,False,mary_shelley
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,10,gutenberg_texts/773.txt,0.4331399476441401,0.23945459812896425,-0.19368534951517585,12,False,mary_shelley
flash,all_authors,f3,1000,5,4000,5000,oscar_wilde,10,gutenberg_texts/773.txt,0.5819012494898311,0.2760802542299246,-0.3058209952599065,12,False,mary_shelley
flash,all_authors,f3,1000,1,0,1000,oscar_wilde,11,gutenberg_texts/174.txt,0.22618794953798305,0.21870585048074556,-0.007482099057237485,2,False,charles_dickens
flash,all_authors,f3,1000,2,1000,2000,oscar_wilde,11,gutenberg_texts/174.txt,0.18143445352928464,0.28085364007963987,0.09941918655035523,1,True,oscar_wilde
flash,all_authors,f3,1000,3,2000,3000,oscar_wilde,11,gutenberg_texts/174.txt,0.23098038136113655,0.25577952365330564,0.02479914229216909,1,True,oscar_wilde
flash,all_authors,f3,1000,4,3000,4000,oscar_wilde,11,gutenberg_texts/174.txt,0.14240056834475434,0.25049959746587064,0.1080990291211163,1,True,oscar_wilde
