author,n_marks,n_included_books,included_books,excluded_books,times_requested,callers
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/174.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/18247.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/219.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/244.txt,219,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/2852.txt,199,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/30486.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/35.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/46.txt,154,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/5658.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/7063.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/74.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/76.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/773.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/84.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
jane_austen,45462,2,full_books/jane_austen_full.txt; gutenberg_texts/161.txt,gutenberg_texts/98.txt,141,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,,3667,__main__.exp_detection; __main__.exp_llm_attribution; __main__.exp_separability
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,full_books/agnes_may_fleming_full.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,full_books/herbert_george_wells_full.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,full_books/jane_austen_full.txt,284,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/1260.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/1400.txt,128,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/161.txt,128,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/1661.txt,154,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/174.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/18247.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,21875,1,gutenberg_texts/5658.txt,gutenberg_texts/219.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/244.txt,141,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/2852.txt,128,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/30486.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/35.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/46.txt,154,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,5780,1,gutenberg_texts/219.txt,gutenberg_texts/5658.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/7063.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/74.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/76.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/773.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/84.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
joseph_conrad,27655,2,gutenberg_texts/219.txt; gutenberg_texts/5658.txt,gutenberg_texts/98.txt,141,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,,4387,__main__.exp_detection; __main__.exp_llm_attribution; __main__.exp_separability
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,full_books/agnes_may_fleming_full.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,full_books/herbert_george_wells_full.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,full_books/jane_austen_full.txt,439,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/1260.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/1400.txt,128,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/161.txt,199,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/1661.txt,239,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/174.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/18247.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/219.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/244.txt,219,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/2852.txt,199,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/30486.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/35.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/46.txt,154,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/5658.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/7063.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,19310,1,gutenberg_texts/76.txt,gutenberg_texts/74.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,13796,1,gutenberg_texts/74.txt,gutenberg_texts/76.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/773.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/84.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mark_twain,33106,2,gutenberg_texts/74.txt; gutenberg_texts/76.txt,gutenberg_texts/98.txt,141,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,,4387,__main__.exp_detection; __main__.exp_llm_attribution; __main__.exp_separability
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,full_books/agnes_may_fleming_full.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,full_books/herbert_george_wells_full.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,full_books/jane_austen_full.txt,439,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/1260.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/1400.txt,128,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/161.txt,199,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/1661.txt,239,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/174.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,10089,1,gutenberg_texts/84.txt,gutenberg_texts/18247.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/219.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/244.txt,219,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/2852.txt,199,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/30486.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/35.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/46.txt,154,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/5658.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/7063.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/74.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/76.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/773.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,27312,1,gutenberg_texts/18247.txt,gutenberg_texts/84.txt,319,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
mary_shelley,37401,2,gutenberg_texts/84.txt; gutenberg_texts/18247.txt,gutenberg_texts/98.txt,141,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,,3667,__main__.exp_detection; __main__.exp_llm_attribution; __main__.exp_separability
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,full_books/agnes_may_fleming_full.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,full_books/herbert_george_wells_full.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,full_books/jane_austen_full.txt,284,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/1260.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/1400.txt,128,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/161.txt,128,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/1661.txt,154,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,5765,1,gutenberg_texts/773.txt,gutenberg_texts/174.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/18247.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/219.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/244.txt,141,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/2852.txt,128,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/30486.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/35.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/46.txt,154,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/5658.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/7063.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/74.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/76.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,15200,1,gutenberg_texts/174.txt,gutenberg_texts/773.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/84.txt,206,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
oscar_wilde,20965,2,gutenberg_texts/174.txt; gutenberg_texts/773.txt,gutenberg_texts/98.txt,141,__main__.exp_context_drift; __main__.exp_detection; __main__.exp_human_attribution; __main__.exp_llm_attribution
